ID,OBJECT,OBJECT-TYPE,RA,DEC,DATE-OBS,EXPTIME,EXPTIME_initial,TMS-LST,TME-LST,TMS-LT,TME-LT,TELESCOPE,Решетка,Щель,ЭОП,Коллиматор,Масштаб камеры,Катод,Камера,Позиционный угол,Сечение,Спектрограф,OBSERVER,"TEMPERAT, C",SKYCOND,OBSNOTE,DETNAME,EMULSION,METHOD,FOCUS,NOTES,SCANNOTE,Длины волн,FILTER,PLATNOTE,RA-sim,DEC-sim,EQ-ORIG-sim
LXXXIII-2,Field MRK3,field-of-view; active_galactic_nuclei,06 09 48.34,71 03 10.38,04-05.11.1994,15s,15s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LXXXIII-2-11,MRK3,active_galactic_nuclei,06 09 48.34,71 03 10.38,04-05.11.1994,15m,15m,5h05m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LXXXIII-2-12,MRK3,active_galactic_nuclei,06 09 48.34,71 03 10.38,04-05.11.1994,15m,15m,5h30m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LXXXIII-2-13,MRK3,active_galactic_nuclei,06 09 48.34,71 03 10.38,04-05.11.1994,15m,15m,5h50m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LXXXIII-2-12,MRK352,active_galactic_nuclei,00 57 09.10,31 33 27.64,04-05.11.1994,40m,40m,23h40m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LXXXIII-2-13,Field MRK595,field-of-view; active_galactic_nuclei,02 38 55.78,06 58 26.78,04-05.11.1994,15s,15s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LXXXIII-2-14,Field MRK595,field-of-view; active_galactic_nuclei,02 38 55.78,06 58 26.78,04-05.11.1994,20s,20s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LXXXIII-2-15,Field MRK595,field-of-view; active_galactic_nuclei,02 38 55.78,06 58 26.78,04-05.11.1994,25s,25s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LXXXIII-2-7,Field MRK3,field-of-view; active_galactic_nuclei,06 09 48.34,71 03 10.38,13-14.11.1994,30s,30s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LXXXIII-2-1,MRK3,active_galactic_nuclei,06 09 48.34,71 03 10.38,13-14.11.1994,15m,15m,2h50m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LXXXIII-2-2,MRK3,active_galactic_nuclei,06 09 48.34,71 03 10.38,13-14.11.1994,15m,15m,3h15m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LXXXIII-2-3,MRK3,active_galactic_nuclei,06 09 48.34,71 03 10.38,13-14.11.1994,15m,15m,3h40m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LXXXIII-3-1,Field MRK3,field-of-view; active_galactic_nuclei,06 09 48.34,71 03 10.38,10-11.12.1994,30s,30s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LXXXIII-3-2,Field MRK3,field-of-view; active_galactic_nuclei,06 09 48.34,71 03 10.38,10-11.12.1994,30s,30s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LXXXIII-3-3,MRK3,active_galactic_nuclei,06 09 48.34,71 03 10.38,10-11.12.1994,30m,30m,3h00m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LXXXIII-3-4,MRK3,active_galactic_nuclei,06 09 48.34,71 03 10.38,10-11.12.1994,30m,30m,4h10m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LXXXIII-3-5,MRK3,active_galactic_nuclei,06 09 48.34,71 03 10.38,10-11.12.1994,30m,30m,5h00m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LXXXIII-3-6,MRK3,active_galactic_nuclei,06 09 48.34,71 03 10.38,10-11.12.1994,30m,30m,5h35m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LXXXIII-3-7,Field NGC4151,field-of-view; active_galactic_nuclei,12 08 01.06,39 41 02.23,10-11.12.1994,30s,30s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LXXXIII-3-8,Field NGC4151,field-of-view; active_galactic_nuclei,12 08 01.06,39 41 02.23,10-11.12.1994,30s,30s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LXXXIII-3-9,NGC4151,active_galactic_nuclei,12 08 01.06,39 41 02.23,10-11.12.1994,30m,30m,6h30m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LXXXIII-3-4,MRK3,active_galactic_nuclei,06 09 48.34,71 03 10.38,13-14.11.1994,15m,15m,4h00m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LXXXIII-3-5,MRK3,active_galactic_nuclei,06 09 48.34,71 03 10.38,13-14.11.1994,15m,15m,4h22m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LXXXIII-3-6,MRK3,active_galactic_nuclei,06 09 48.34,71 03 10.38,13-14.11.1994,15m,15m,4h45m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LXXXIII-3-8,MRK3,active_galactic_nuclei,06 09 48.34,71 03 10.38,13-14.11.1994,30m,30m,5h05m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LXXXIII-3-9,Field MRK3,field-of-view; active_galactic_nuclei,06 09 48.34,71 03 10.38,13-14.11.1994,30s,30s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LXXXIII-3-10,MRK3,active_galactic_nuclei,06 09 48.34,71 03 10.38,13-14.11.1994,30m,30m,5h38m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LXXXIII-3-1,Field NGC1068,galaxies; field-of-view,02 40 07.05,-00 13 31.72,25-26.12.1994,1m,1m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LXXXIII-3-2,NGC1068,galaxies,02 40 07.05,-00 13 31.72,25-26.12.1994,8m,8m,22h00m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LXXXIII-3-3,NGC1068,galaxies,02 40 07.05,-00 13 31.72,25-26.12.1994,6m,6m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LXXXIII-3-4,NGC1068,galaxies,02 40 07.05,-00 13 31.72,25-26.12.1994,4m,4m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LXXXIII-3-5,Field NGC1275,field-of-view; active_galactic_nuclei,03 16 29.56,41 19 51.83,25-26.12.1994,1m,1m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LXXXIII-3-6,NGC1275,active_galactic_nuclei,03 16 29.56,41 19 51.83,25-26.12.1994,30m,30m,23h00m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LXXXIII-4-7,Field MRK3,field-of-view; active_galactic_nuclei,06 09 48.34,71 03 10.38,25-26.12.1994,45s,45s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LXXXIII-4-8,MRK3,active_galactic_nuclei,06 09 48.34,71 03 10.38,25-26.12.1994,30m,30m,23h50m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LXXXIII-4-9,MRK3,active_galactic_nuclei,06 09 48.34,71 03 10.38,25-26.12.1994,30m,30m,24h30m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LXXXIII-4-1,Field MRK1,field-of-view; active_galactic_nuclei,01 13 19.58,32 49 32.35,27-28.12.1994,1m,1m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LXXXIII-4-2,Field MRK1,field-of-view; active_galactic_nuclei,01 13 19.58,32 49 32.35,27-28.12.1994,1m,1m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LXXXIII-4-3,Field MRK1,field-of-view; active_galactic_nuclei,01 13 19.58,32 49 32.35,27-28.12.1994,1m,1m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LXXXIII-4-4,MRK1,active_galactic_nuclei,01 13 19.58,32 49 32.35,27-28.12.1994,30m,30m,22h15m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LXXXIII-4-5,Field MRK1095,galaxies; field-of-view; active_galactic_nuclei,05 13 37.87,-00 12 15.11,27-28.12.1994,1m,1m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LXXXIII-4-6,Field MRK1095,galaxies; field-of-view; active_galactic_nuclei,05 13 37.87,-00 12 15.11,27-28.12.1994,45s,45s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LXXXIII-4-7,MRK1095,galaxies; active_galactic_nuclei,05 13 37.87,-00 12 15.11,27-28.12.1994,40m,40m,0h10m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LXXXIII-4-1,Field MRK3,field-of-view; active_galactic_nuclei,06 09 48.34,71 03 10.38,27-28.12.1994,50s,50s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LXXXIII-4-2,Field MRK3,field-of-view; active_galactic_nuclei,06 09 48.34,71 03 10.38,27-28.12.1994,50s,50s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LXXXIII-4-3,MRK3,active_galactic_nuclei,06 09 48.34,71 03 10.38,27-28.12.1994,30m,30m,2h10m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LXXXIII-4-4,MRK3,active_galactic_nuclei,06 09 48.34,71 03 10.38,27-28.12.1994,30m,30m,2h50m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LXXXIII-4-5,MRK3,active_galactic_nuclei,06 09 48.34,71 03 10.38,27-28.12.1994,30m,30m,3h30m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LXXXIII-4-6,MRK3,active_galactic_nuclei,06 09 48.34,71 03 10.38,27-28.12.1994,30m,30m,4h10m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LXXXIII-4-7,MRK3,active_galactic_nuclei,06 09 48.34,71 03 10.38,27-28.12.1994,30m,30m,4h50m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LXXXIII-4-8,Field NGC 4151,field-of-view; active_galactic_nuclei,12 08 01.06,39 41 02.23,27-28.12.1994,50s,50s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LXXXIII-5-1,Field NGC1068,galaxies; field-of-view,02 40 07.05,-00 13 31.72,01-02.01.1995,50s,50s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LXXXIII-5-2,Field NGC1068,galaxies; field-of-view,02 40 07.05,-00 13 31.72,01-02.01.1995,50s,50s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LXXXIII-5-3,NGC1068,galaxies,02 40 07.05,-00 13 31.72,01-02.01.1995,8m,8m,21h35m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LXXXIII-5-4,NGC1068,galaxies,02 40 07.05,-00 13 31.72,01-02.01.1995,6m,6m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LXXXIII-5-5,NGC1068,galaxies,02 40 07.05,-00 13 31.72,01-02.01.1995,4m,4m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LXXXIII-5-6,Field 3C120,field-of-view; active_galactic_nuclei,04 30 31.60,05 14 59.55,01-02.01.1995,50s,50s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LXXXIII-5-7,Field 3C120,field-of-view; active_galactic_nuclei,04 30 31.60,05 14 59.55,01-02.01.1995,50s,50s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LXXXIII-5-8,3C120,active_galactic_nuclei,04 30 31.60,05 14 59.55,01-02.01.1995,40m,40m,22h27m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LXXXIII-5-9,Field MRK618,galaxies; field-of-view; active_galactic_nuclei,04 34 00.02,-10 28 36.56,01-02.01.1995,50s,50s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LXXXIII-5-10,Field MRK618,galaxies; field-of-view; active_galactic_nuclei,04 34 00.02,-10 28 36.56,01-02.01.1995,50s,50s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LXXXIII-5-11,MRK618,galaxies; active_galactic_nuclei,04 34 00.02,-10 28 36.56,01-02.01.1995,40m,40m,23h30m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LXXXIII-5-12,Field MRK3,field-of-view; active_galactic_nuclei,06 09 48.34,71 03 10.38,01-02.01.1995,50s,50s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LXXXIII-5-13,Field MRK3,field-of-view; active_galactic_nuclei,06 09 48.34,71 03 10.38,01-02.01.1995,50s,50s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LXXXIII-5-14,MRK3,active_galactic_nuclei,06 09 48.34,71 03 10.38,01-02.01.1995,30m,30m,0h35m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LXXXIII-5-15,MRK3,active_galactic_nuclei,06 09 48.34,71 03 10.38,01-02.01.1995,30m,30m,1h15m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LXXXIII-5-16,MRK3,active_galactic_nuclei,06 09 48.34,71 03 10.38,01-02.01.1995,30m,30m,2h10m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LXXXIII-6-17,MRK3,active_galactic_nuclei,06 09 48.34,71 03 10.38,01-02.01.1995,30m,30m ,2h45m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LXXXIII-6-18,MRK3,active_galactic_nuclei,06 09 48.34,71 03 10.38,01-02.01.1995,30m,30m,3h25m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LXXXIII-6-19,Field MRK82,galaxies; field-of-view,07 42 38.60,62 30 19.63,01-02.01.1995,40s,40s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LXXXIII-6-20,MRK82,galaxies,07 42 38.60,62 30 19.63,01-02.01.1995,8m,8m,4h20m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LXXXIII-6-21,MRK82,galaxies,07 42 38.60,62 30 19.63,01-02.01.1995,4m,4m,4h20m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LXXXIII-6-22,MRK82,galaxies,07 42 38.60,62 30 19.63,01-02.01.1995,8m,8m,4h35m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LXXXIII-6-23,MRK82,galaxies,07 42 38.60,62 30 19.63,01-02.01.1995,4m,4m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LXXXIII-6-24,MRK82,galaxies,07 42 38.60,62 30 19.63,01-02.01.1995,8m,8m,5h00m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LXXXIII-6-25,MRK82,galaxies,07 42 38.60,62 30 19.63,01-02.01.1995,4m,4m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LXXXIII-6-26,NGC4151,active_galactic_nuclei,12 08 01.06,39 41 02.23,01-02.01.1995,20m,20m,5h40m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LXXXIII-6-27,NGC4151,active_galactic_nuclei,12 08 01.06,39 41 02.23,01-02.01.1995,10m,10m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LXXXIII-6-28,NGC4151,active_galactic_nuclei,12 08 01.06,39 41 02.23,01-02.01.1995,10m,10m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LXXXIII-6-29,Field NGC4151,field-of-view; active_galactic_nuclei,12 08 01.06,39 41 02.23,01-02.01.1995,50s,50s,6h40m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LXXXIII-6-30,Field NGC4151,field-of-view; active_galactic_nuclei,12 08 01.06,39 41 02.23,01-02.01.1995,50s,50s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LXXXIII-6-31,Field NGC4151,field-of-view; active_galactic_nuclei,12 08 01.06,39 41 02.23,01-02.01.1995,50s,50s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LXXXIII-6-32,NGC4151,active_galactic_nuclei,12 08 01.06,39 41 02.23,01-02.01.1995,15m,15m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LXXXIII-6-33,NGC4151,active_galactic_nuclei,12 08 01.06,39 41 02.23,01-02.01.1995,10m,10m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LXXXIII-6-34,NGC4151,active_galactic_nuclei,12 08 01.06,39 41 02.23,01-02.01.1995,5m,5m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LXXXIII-6-1,Field MRK1,field-of-view; active_galactic_nuclei,01 13 19.58,32 49 32.35,03-04.01.1995,20s,20s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LXXXIII-6-2,Field MRK1,field-of-view; active_galactic_nuclei,01 13 19.58,32 49 32.35,03-04.01.1995,40s,40s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LXXXIII-6-3,MRK1,active_galactic_nuclei,,,03-04.01.1995,40m,40m,20h30m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LXIII-1-1, Field MRK352,field-of-view; active_galactic_nuclei,00 57 09.10,31 33 27.64,11-12.09.1991,15s,15s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LXIII-1-2,MRK352,active_galactic_nuclei,,,11-12.09.1991,25m,25m,1h40m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LXIII-1-3,Field MRK1,field-of-view; active_galactic_nuclei,01 13 19.58,32 49 32.35,11-12.09.1991,15s,15s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LXIII-1-4,Field MRK1,field-of-view; active_galactic_nuclei,01 13 19.58,32 49 32.35,11-12.09.1991,15s,15s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LXIII-1-5,MRK1,active_galactic_nuclei,01 13 19.58,32 49 32.35,11-12.09.1991,25m,25m,2h30m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LXIII-1-6,MRK1,active_galactic_nuclei,01 13 19.58,32 49 32.35,11-12.09.1991,25m,25m,3h03m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LXIII-1-10,MRK3,active_galactic_nuclei,06 09 48.34,71 03 10.38,11-12.09.1991,10m,10m,4h37m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LXIII-1-11,Field MRK3,field-of-view; active_galactic_nuclei,06 09 48.34,71 03 10.38,11-12.09.1991,5s,5s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LXIII-1-12,Field MRK3,field-of-view; active_galactic_nuclei,06 09 48.34,71 03 10.38,11-12.09.1991,10s,10s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LXIII-1-13,MRK3,active_galactic_nuclei,06 09 48.34,71 03 10.38,11-12.09.1991,10m,10m,4h55m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LXIII-1-14,MRK3,active_galactic_nuclei,06 09 48.34,71 03 10.38,11-12.09.1991,10m,10m,5h10m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LXIII-1-14,Srg5,,,,10-11.09.1991,20m,20m,3h10m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LXIII-1-15,Srg5,,,,10-11.09.1991,10m,10m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LXIII-2-1,NGC7662,planetary_nebulae,23 23 29.1,42 15 36,10-11.09.1991,30m,30m,1h20m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LXIII-2-2,NGC7662,planetary_nebulae,23 23 29.1,42 15 36,10-11.09.1991,30m,30m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LXIII-2-3,NGC7662,planetary_nebulae,23 23 29.1,42 15 36,10-11.09.1991,30m,30m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LXIII-2-4,NGC7662,planetary_nebulae,23 23 29.1,42 15 36,10-11.09.1991,30m,30m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LXIII-2-5,Field NGC7662,field-of-view; planetary_nebulae,23 23 29.1,42 15 36,10-11.09.1991,10s,10s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LXIII-2-6,Field NGC7662,field-of-view; planetary_nebulae,23 23 29.1,42 15 36,10-11.09.1991,5s,5s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LXIII-2-8,MRK530,active_galactic_nuclei,23 16 22.90,-00 01 47.25,10-11.09.1991,15m,15m,1h41m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LXIII-2-9,Field Srg1,field-of-view,,,10-11.09.1991,15s,15s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LXIII-2-10,Field Srg1,field-of-view,,,10-11.09.1991,15s,15s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LXIII-2-11,Srg1,,,,10-11.09.1991,30m,30m,2h20m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LXIII-2-19,Field NGC1068,galaxies; field-of-view,02 40 07.05,-00 13 31.72,10-11.09.1991,15s,15s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LXIII-2-20,Field NGC1068,galaxies; field-of-view,02 40 07.05,-00 13 31.72,10-11.09.1991,10s,10s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LXIII-2-21,Field NGC1068,galaxies; field-of-view,02 40 07.05,-00 13 31.72,10-11.09.1991,10s,10s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LXIII-2-28,NGC1068,galaxies,02 40 07.05,-00 13 31.72,10-11.09.1991,2m,2m,5h10m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LXIII-2-29,NGC1068,galaxies,02 40 07.05,-00 13 31.72,10-11.09.1991,0.5m,0.5m,5h07m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LXIII-2-30,NGC1068,galaxies,02 40 07.05,-00 13 31.72,10-11.09.1991,4m,4m,5h10m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LXIII-2-31,NGC1068,galaxies,02 40 07.05,-00 13 31.72,10-11.09.1991,4m,4m,3h15m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LXIII-3-22,NGC1068,galaxies,02 40 07.05,-00 13 31.72,10-11.09.1991,0.5m,0.5m,5h00m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LXIII-3-23,NGC1068,galaxies,02 40 07.05,-00 13 31.72,10-11.09.1991,2m,2m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LXIII-3-24,NGC1068,galaxies,02 40 07.05,-00 13 31.72,10-11.09.1991,1m,1m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LXIII-3-25,NGC1068,galaxies,02 40 07.05,-00 13 31.72,10-11.09.1991,0.5m,0.5m,5h05m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LXIII-3-26,NGC1068,galaxies,02 40 07.05,-00 13 31.72,10-11.09.1991,1m,1m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LXIII-3-27,NGC1068,galaxies,02 40 07.05,-00 13 31.72,10-11.09.1991,2m,2m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LXIII-3-7,Field MRK530,field-of-view; active_galactic_nuclei,23 16 22.90,-00 01 47.25,10-11.09.1991,15s,15s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LXIII-3-12,Field Srg5,field-of-view,,,10-11.09.1991,15s,15s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LXIII-3-13,Field Srg5,field-of-view,,,10-11.09.1991,15s,15s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LXIII-3-1,Field NGC7469,field-of-view; active_galactic_nuclei,23 00 44.477,08 36 14.97,09-10.09.1991,15s,15s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LXIII-3-2,Field NGC7469,field-of-view; active_galactic_nuclei,23 00 44.477,08 36 14.97,09-10.09.1991,10s,10s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LXIII-3-3,NGC7469,active_galactic_nuclei,,,09-10.09.1991,5m,5m,1h15m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LXIII-3-4,NGC7469,active_galactic_nuclei,,,09-10.09.1991,5m,5m,1h25m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LXIII-3-5,NGC7469,active_galactic_nuclei,,,09-10.09.1991,5m,5m,1h35m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LXIII-3-6,Field MRK335,field-of-view; active_galactic_nuclei,00 03 45.23,19 55 28.69,09-10.09.1991,15s,15s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LXIII-3-10,Field Srg1,field-of-view,,,09-10.09.1991,15s,15s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LXIII-3-11,Field Srg1,field-of-view,,,09-10.09.1991,15s,15s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LXIII-3-12,Srg1,,,,09-10.09.1991,30m,30m,2h40m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LXIII-4-13,Field NGC520,galaxies; field-of-view,01 21 59.796,03 31 55.87,09-10.09.1991,10s,10s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LXIII-4-14,NGC520,galaxies,01 21 59.796,03 31 55.87,09-10.09.1991,5m,5m,3h30m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LXIII-4-15,Field NGC660,field-of-view; active_galactic_nuclei,01 40 21.699,01 40 21.699,09-10.09.1991,10s,10s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LXIII-4-16,NGC660,active_galactic_nuclei,01 40 21.699,01 40 21.699,09-10.09.1991,5m,5m,3h55m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LXIII-4-7,MRK335,active_galactic_nuclei,00 03 45.23,19 55 28.69,09-10.09.1991,6m,6m,2h00m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LXIII-4-8,MRK335,active_galactic_nuclei,00 03 45.23,19 55 28.69,09-10.09.1991,6m,6m,2h08m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LXIII-4-9,MRK335,active_galactic_nuclei,00 03 45.23,19 55 28.69,09-10.09.1991,6m,6m,2h15m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LXIII-4-21,NGC7469,active_galactic_nuclei,23 00 44.477,08 36 14.97,08-09.09.1991,10m,10m,1h20m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LXIII-4-22,NGC7469,active_galactic_nuclei,23 00 44.477,08 36 14.97,08-09.09.1991,15m,15m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LXIII-4-23,Field MRK530,field-of-view; active_galactic_nuclei,23 16 22.90,-00 01 47.25,08-09.09.1991,15s,15s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LXIII-4-24,Field MRK530,field-of-view; active_galactic_nuclei,23 16 22.90,-00 01 47.25,08-09.09.1991,30s,30s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LXIII-4-19,Field NGC7469,field-of-view; active_galactic_nuclei,23 00 44.477,08 36 14.97,08-09.09.1991,15s,15s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LXIII-4-20,Field NGC7469,field-of-view; active_galactic_nuclei,23 00 44.477,08 36 14.97,08-09.09.1991,15s,15s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LXIII-4-1,Field Srg111,field-of-view,,,12-13.09.1991,15s,15s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LXIII-4-2,Field Srg111,field-of-view,,,12-13.09.1991,15s,15s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LXIII-4-3,Srg111,,,,12-13.09.1991,15m,15m,1h40m,,,,  ,,,,,,,,,,,,,,,,,,,,,,,,,,
